symbol,direction,entry_time,exit_time,entry_raw,entry_fill,stop_initial,target,r_dist,qty,risk_amount,net_pnl,realized_r,bars_in_trade,commission,spread_cost,slippage_cost,n_legs,exit_reasons
USDJPY,bearish,2022-05-17 00:15:00+00:00,2022-05-17 00:15:00+00:00,129.114,129.106,129.411,129.038,0.29699999999999704,3367.0033670034004,1000.0,346.8013468012531,0.3468013468012531,1,33.670033670034,40.404040404040806,13.468013468013602,1,target
USDJPY,bearish,2022-05-17 06:45:00+00:00,2022-05-17 07:00:00+00:00,129.35,129.34199999999998,129.456,129.166,0.10599999999999454,9466.679372340228,1003.4680134680125,255.60034305297523,0.2547169811318784,2,94.66679372340228,113.60015246808274,37.866717489360916,2,partial_1|stop
USDJPY,bearish,2022-05-17 10:15:00+00:00,2022-05-17 10:15:00+00:00,129.309,129.301,129.568,129.251,0.25900000000001455,3884.262613507667,1006.0240168985423,151.48624192671423,0.15057915057905785,1,38.84262613507667,46.61115136209201,15.537050454030668,1,target
USDJPY,bullish,2022-05-17 14:15:00+00:00,2022-05-17 14:15:00+00:00,129.318,129.32600000000002,129.199,129.374,0.11899999999999977,8466.713271578246,1007.5388793178093,584.2032157387239,0.5798319327729365,1,84.66713271578247,101.60055925893896,33.866853086312986,1,target
USDJPY,bearish,2022-05-17 18:00:00+00:00,2022-05-17 18:00:00+00:00,129.364,129.356,129.394,129.229,0.030000000000001137,33779.36371583861,1013.3809114751967,-1891.644368087661,-1.8666666666672853,1,337.7936371583861,405.35236459006336,135.11745486335445,1,stop
USDJPY,bullish,2022-05-18 00:00:00+00:00,2022-05-18 00:00:00+00:00,129.382,129.39000000000001,129.172,129.384,0.21000000000000796,4735.545084734679,994.4644677943203,66.29763118615523,0.06666666666653313,1,47.355450847346795,56.82654101681615,18.942180338938716,1,target
USDJPY,bullish,2022-05-18 06:00:00+00:00,2022-05-18 06:00:00+00:00,129.07,129.078,129.064,129.251,0.006000000000000227,165854.57401769067,995.1274441061818,-5307.346368569382,-5.333333333336428,1,1658.5457401769067,1990.254888212288,663.4182960707627,1,stop
USDJPY,bullish,2022-05-18 08:30:00+00:00,2022-05-18 08:30:00+00:00,129.2,129.208,129.011,129.226,0.18899999999999295,4984.412594817582,942.053980420488,-4.533262654149439e-11,-4.812104983756883e-14,1,49.84412594817582,59.81295113781099,19.93765037927033,1,target
USDJPY,bearish,2022-05-18 10:45:00+00:00,2022-05-18 10:45:00+00:00,129.165,129.15699999999998,129.355,129.138,0.18999999999999773,4958.178844318415,942.0539804204876,84.28904035320673,0.08947368421030837,1,49.58178844318415,59.49814613182098,19.83271537727366,1,target
USDJPY,bearish,2022-05-20 07:15:00+00:00,2022-05-20 09:00:00+00:00,127.977,127.96900000000001,128.227,127.691,0.25,3771.5874832960785,942.8968708240196,-1040.9581453897379,-1.1040000000000214,8,37.715874832960786,45.25904979955294,15.086349933184314,1,stop
USDJPY,bearish,2022-05-20 17:45:00+00:00,2022-05-20 19:00:00+00:00,127.847,127.839,128.258,127.781,0.4110000000000156,2268.82552158172,932.4872893701222,90.75302086326234,0.0973236009732254,6,22.6882552158172,27.22590625898064,9.075302086326879,1,target
USDJPY,bearish,2022-05-23 06:00:00+00:00,2022-05-23 06:15:00+00:00,127.872,127.864,127.961,127.702,0.08899999999999864,10487.58224245808,933.3948195787548,36.70653784868321,0.039325842696715456,2,104.8758224245808,125.85098690949697,41.95032896983232,2,partial_1|stop
USDJPY,bearish,2022-05-23 08:45:00+00:00,2022-05-23 10:15:00+00:00,127.642,127.634,127.941,127.422,0.2990000000000066,3122.9494480174617,933.7618849572416,605.8521929154116,0.6488294314381385,7,31.22949448017462,37.47539337620954,12.491797792069846,1,target
USDJPY,bullish,2022-05-23 14:00:00+00:00,2022-05-23 14:00:00+00:00,127.516,127.524,127.35,127.584,0.16600000000001103,5661.568716182732,939.8204068863959,237.7858860797127,0.25301204819279466,1,56.61568716182732,67.93882459419278,22.646274864730927,1,target
USDJPY,bullish,2022-05-23 16:30:00+00:00,2022-05-23 16:30:00+00:00,127.831,127.839,127.464,127.841,0.36700000000000443,2567.2977268315576,942.198265747193,151.47056588306862,0.16076294277929676,1,25.672977268315577,30.80757272197869,10.26919090732623,1,target
USDJPY,bearish,2022-05-24 00:45:00+00:00,2022-05-24 00:45:00+00:00,127.8,127.792,127.948,127.641,0.14799999999999613,6376.438995986812,943.7129714060236,812.9959719883367,0.8614864864865281,1,63.764389959868126,76.51726795184175,25.50575598394725,2,partial_1|target
USDJPY,bearish,2022-06-02 02:45:00+00:00,2022-06-02 02:45:00+00:00,130.139,130.131,130.142,129.889,0.002999999999985903,317280.9770434599,951.842931125907,-9201.148334262069,-9.66666666671391,1,3172.809770434599,3807.371724521519,1269.1239081738395,1,stop
USDJPY,bullish,2022-06-02 15:00:00+00:00,2022-06-02 15:00:00+00:00,129.695,129.703,129.499,129.764,0.19599999999999795,4386.895141751506,859.8314477832863,535.201207293581,0.6224489795917236,1,43.86895141751506,52.642741701018075,17.547580567006026,1,target
USDJPY,bullish,2022-06-02 19:45:00+00:00,2022-06-03 00:00:00+00:00,129.856,129.864,129.686,130.039,0.1699999999999875,5089.314469742857,865.183459856222,765.9418276961501,0.8852941176469507,18,50.89314469742857,61.07177363691429,20.357257878971428,2,partial_1|target
USDJPY,bearish,2022-06-05 22:00:00+00:00,2022-06-05 22:00:00+00:00,130.868,130.85999999999999,130.986,130.683,0.1279999999999859,6819.084985416248,872.8428781331836,-981.948237900039,-1.1250000000002376,1,68.19084985416248,81.82901982499497,27.276339941664993,1,stop
USDJPY,bearish,2022-06-06 07:15:00+00:00,2022-06-06 07:30:00+00:00,130.632,130.624,130.748,130.429,0.11599999999998545,7439.856859950788,863.0233957541832,238.07541951822563,0.27586206896532056,2,74.39856859950788,89.27828231940946,29.759427439803154,2,partial_1|stop
USDJPY,bearish,2022-06-07 07:15:00+00:00,2022-06-07 07:30:00+00:00,132.75,132.742,132.972,132.577,0.2220000000000084,3898.2168916636606,865.4041499493654,573.0378830744891,0.6621621621620573,2,38.98216891663661,46.778602699963926,15.592867566654643,1,target
USDJPY,bullish,2022-06-07 12:30:00+00:00,2022-06-07 13:45:00+00:00,132.718,132.726,132.547,132.997,0.17099999999999227,5094.35396947456,871.1345287801103,-1003.5877319865484,-1.1520467836258523,6,50.943539694745596,61.13224763369472,20.37741587789824,1,stop
USDJPY,bullish,2022-06-07 16:30:00+00:00,2022-06-08 00:00:00+00:00,132.559,132.567,132.302,132.852,0.257000000000005,3350.5784103510814,861.0986514602447,834.2940241773726,0.9688715953306662,31,33.50578410351081,40.20694092421298,13.402313641404326,2,partial_1|target
USDJPY,bullish,2022-06-08 06:00:00+00:00,2022-06-08 06:00:00+00:00,133.129,133.137,132.902,133.132,0.22700000000000387,3830.1391704934085,869.4415917020185,164.69598433120612,0.18942731277531516,1,38.30139170493408,45.961670045920904,15.320556681973635,1,target
USDJPY,bullish,2022-06-10 12:30:00+00:00,2022-06-10 12:30:00+00:00,133.748,133.756,133.697,134.004,0.05099999999998772,17080.167677363534,871.0885515453305,-1315.1729111571165,-1.5098039215691337,1,170.80167677363534,204.9620121283624,68.32067070945413,1,stop
USDJPY,bearish,2022-06-15 01:45:00+00:00,2022-06-15 05:00:00+00:00,135.233,135.225,135.455,134.824,0.2220000000000084,3864.580281233004,857.9368224337594,1118.7959914168794,1.304054054053917,14,38.64580281233004,46.374963374796046,15.458321124932016,2,partial_1|target
USDJPY,bullish,2022-06-15 14:00:00+00:00,2022-06-15 15:00:00+00:00,134.452,134.46,134.28,134.644,0.17199999999999704,5053.051060162459,869.1247823479281,788.2759653852557,0.906976744185961,5,50.53051060162459,60.63661272194951,20.212204240649836,2,partial_1|target
USDJPY,bearish,2022-06-15 18:00:00+00:00,2022-06-15 18:00:00+00:00,134.484,134.476,134.662,134.395,0.17799999999999727,4927.008662931428,877.0075420017807,-1005.1097672380944,-1.1460674157304493,1,49.270086629314285,59.12410395517714,19.708034651725715,1,stop
USDJPY,bullish,2022-06-16 07:30:00+00:00,2022-06-16 07:30:00+00:00,134.248,134.256,134.207,134.479,0.04099999999999682,21145.279129987,866.9564443293997,5074.866991196881,5.853658536585821,1,211.45279129987,253.74334955984403,84.581116519948,3,partial_1|partial_2|target
