symbol,direction,entry_time,exit_time,entry_raw,entry_fill,stop_initial,target,r_dist,qty,risk_amount,net_pnl,realized_r,bars_in_trade,commission,spread_cost,slippage_cost,n_legs,exit_reasons
USDJPY,bearish,2022-05-13 10:35:00+00:00,2022-05-13 10:45:00+00:00,128.904,128.896,128.983,128.705,0.07900000000000773,12658.227848100027,1000.0,-1329.1139240508483,-1.3291139240508483,3,126.58227848100027,151.8987341772003,50.63291139240011,1,stop
USDJPY,bearish,2022-05-13 12:45:00+00:00,2022-05-13 12:45:00+00:00,128.971,128.963,129.006,128.735,0.03499999999999659,28191.681735988222,986.7088607594916,-1719.6925858957368,-1.7428571428577742,1,281.91681735988226,338.30018083185865,112.76672694395289,1,stop
USDJPY,bearish,2022-05-16 05:50:00+00:00,2022-05-16 06:10:00+00:00,128.978,128.97,129.046,128.722,0.06799999999998363,14257.528454423053,969.5119349005341,-1340.2076747158126,-1.3823529411768505,5,142.57528454423053,171.09034145307663,57.03011381769221,1,stop
USDJPY,bullish,2022-05-16 21:40:00+00:00,2022-05-16 22:00:00+00:00,129.079,129.08700000000002,129.008,129.403,0.07099999999999795,13466.336030329627,956.109858153376,-1306.2345949422092,-1.366197183098877,5,134.66336030329626,161.59603236395552,53.86534412131851,1,stop
USDJPY,bullish,2022-05-17 08:40:00+00:00,2022-05-17 08:40:00+00:00,129.356,129.364,129.284,129.432,0.07200000000000273,13097.882113943308,943.0475122039538,628.6983414689973,0.666666666666343,1,130.97882113943308,157.1745853673197,52.39152845577323,2,partial_1|target
USDJPY,bearish,2022-05-17 10:15:00+00:00,2022-05-17 10:15:00+00:00,129.293,129.285,129.563,129.251,0.2699999999999818,3516.0536874766954,949.3344956186438,80.86923481191842,0.08518518518514291,1,35.160536874766954,42.192644249720345,14.064214749906782,1,target
USDJPY,bullish,2022-05-17 14:15:00+00:00,2022-05-17 14:15:00+00:00,129.331,129.339,129.203,129.374,0.1279999999999859,7422.993655991154,950.1431879667631,415.68764473552324,0.4375000000000678,1,74.22993655991154,89.07592387189385,29.691974623964615,1,target
USDJPY,bearish,2022-05-17 18:10:00+00:00,2022-05-17 18:10:00+00:00,129.364,129.356,129.388,129.229,0.02400000000000091,39762.50268392009,954.3000644141183,-1988.1251341968182,-2.083333333334107,1,397.62502683920087,477.1500322070411,159.05001073568036,1,stop
USDJPY,bullish,2022-05-18 06:00:00+00:00,2022-05-18 06:00:00+00:00,129.088,129.096,129.068,129.251,0.01999999999998181,46720.940653649996,934.4188130721501,-2149.163270067964,-2.3000000000021603,1,467.20940653649996,560.6512878438,186.8837626146,1,stop
USDJPY,bullish,2022-05-18 08:15:00+00:00,2022-05-18 08:15:00+00:00,129.211,129.21900000000002,129.015,129.226,0.19600000000002638,4657.791736588509,912.9271803714705,223.5740033560822,0.24489795918345844,1,46.577917365885085,55.893500839062106,18.631166946354035,1,target
USDJPY,bearish,2022-05-18 11:15:00+00:00,2022-05-18 11:45:00+00:00,129.222,129.214,129.351,129.138,0.12899999999999068,7094.2862046906785,915.1629204050314,411.4685998719432,0.44961240310068074,7,70.94286204690678,85.13143445628815,28.377144818762716,1,target
USDJPY,bearish,2022-05-19 00:10:00+00:00,2022-05-19 00:20:00+00:00,128.233,128.225,128.281,128.078,0.04800000000000182,19151.616800077416,919.2776064037508,697.1188515224887,0.7583333333329465,3,191.51616800077417,229.81940160092898,76.60646720030967,3,partial_1|partial_2|stop
USDJPY,bullish,2022-05-19 12:30:00+00:00,2022-05-19 12:30:00+00:00,127.676,127.684,127.568,127.951,0.10800000000000409,8576.37773073093,926.2487949189756,-1149.2346159179037,-1.2407407407406494,1,85.7637773073093,102.91653276877116,34.30551092292372,1,stop
USDJPY,bullish,2022-05-19 14:50:00+00:00,2022-05-20 00:45:00+00:00,127.246,127.25399999999999,127.011,127.971,0.23499999999999943,3892.5806330204205,914.7564487597966,1469.4491889652475,1.6063829787234505,120,38.9258063302042,46.71096759624505,15.570322532081683,3,partial_1|partial_2|target
USDJPY,bullish,2022-05-20 14:45:00+00:00,2022-05-20 14:50:00+00:00,127.954,127.96199999999999,127.843,128.176,0.11099999999999,8373.43189774354,929.4509406494491,422.85831083608775,0.45495495495503796,2,83.7343189774354,100.48118277292248,33.49372759097416,2,partial_1|stop
USDJPY,bearish,2022-05-22 21:40:00+00:00,2022-05-22 22:00:00+00:00,127.859,127.851,127.955,127.702,0.09600000000000364,9725.828372476819,933.67952375781,-1186.5510614421212,-1.270833333333231,5,97.25828372476819,116.70994046972183,38.903313489907276,1,stop
USDJPY,bearish,2022-05-23 07:25:00+00:00,2022-05-23 08:20:00+00:00,127.638,127.63000000000001,127.935,127.422,0.29699999999999704,3103.7508860047064,921.8140131433886,589.7126683409473,0.6397306397307037,12,31.037508860047065,37.24501063205648,12.415003544018827,1,target
USDJPY,bullish,2022-05-24 11:35:00+00:00,2022-05-24 13:00:00+00:00,127.39,127.398,127.182,127.635,0.2079999999999984,4460.149710705795,927.7111398267982,-1043.6750323051094,-1.1249999999999585,18,44.60149710705795,53.52179652846954,17.84059884282318,1,stop
USDJPY,bearish,2022-05-25 00:20:00+00:00,2022-05-25 00:25:00+00:00,126.872,126.864,126.893,126.745,0.021000000000000796,43679.73283351011,917.2743895037471,1895.7004049746752,2.066666666666955,2,436.79732833510116,524.1567940021214,174.71893133404046,3,partial_1|partial_2|stop
USDJPY,bullish,2022-05-25 08:15:00+00:00,2022-05-25 08:20:00+00:00,126.945,126.95299999999999,126.902,127.137,0.042999999999992156,21772.823105899177,936.2313935534938,1776.6623654416753,1.8976744186053205,2,217.72823105899175,261.27387727079014,87.09129242359671,3,partial_1|partial_2|stop
USDJPY,bullish,2022-05-25 11:20:00+00:00,2022-05-25 11:40:00+00:00,127.024,127.032,126.924,127.293,0.09999999999999432,9539.980172079648,953.9980172079105,-1202.0375016818966,-1.259999999999926,5,95.39980172079648,114.47976206495578,38.15992068831859,1,stop
USDJPY,bearish,2022-05-26 10:50:00+00:00,2022-05-26 11:10:00+00:00,126.682,126.674,126.835,126.557,0.1529999999999916,6156.716615628388,941.9776421910916,-1102.052274197375,-1.169934640522827,5,61.56716615628388,73.88059938754066,24.626866462513554,1,stop
USDJPY,bullish,2022-05-26 22:30:00+00:00,2022-05-26 23:20:00+00:00,127.093,127.101,127.027,127.181,0.0660000000000025,14105.410900743676,930.957119449118,-1297.6978028683284,-1.3939393939392446,11,141.05410900743678,169.2649308089241,56.421643602974704,1,stop
USDJPY,bearish,2022-05-27 05:45:00+00:00,2022-05-27 06:20:00+00:00,126.799,126.79100000000001,126.889,126.676,0.0899999999999892,10199.779349117165,917.9801414204347,-1183.1744044973907,-1.2888888888888252,8,101.99779349117165,122.39735218940598,40.79911739646866,1,stop
USDJPY,bullish,2022-05-27 18:35:00+00:00,2022-05-27 18:40:00+00:00,127.08,127.088,127.071,127.194,0.009000000000000341,100683.15526393628,906.1483973754608,-1963.3215276456012,-2.1666666666653085,2,1006.8315526393628,1208.1978631672353,402.73262105574514,2,partial_1|stop
USDJPY,bearish,2022-05-30 10:40:00+00:00,2022-05-30 10:45:00+00:00,127.338,127.33,127.392,127.092,0.054000000000002046,16416.947816647615,886.5151820990047,-1313.3558253316971,-1.481481481481299,2,164.16947816647615,197.00337379977137,65.66779126659046,1,stop
USDJPY,bearish,2022-05-31 02:50:00+00:00,2022-05-31 06:10:00+00:00,128.094,128.08599999999998,128.346,127.747,0.25200000000000955,3465.800094625614,873.3816238456878,947.8963258800934,1.0853174603174054,41,34.65800094625614,41.589601135507365,13.863200378502455,2,partial_1|target
USDJPY,bearish,2022-05-31 17:45:00+00:00,2022-06-01 00:05:00+00:00,128.546,128.53799999999998,128.893,128.463,0.3470000000000084,2544.266821626707,882.8605871044888,-949.0115244668328,-1.0749279538905443,77,25.44266821626707,30.531201859520486,10.177067286506828,1,stop
USDJPY,bearish,2022-06-01 06:25:00+00:00,2022-06-01 06:40:00+00:00,129.231,129.22299999999998,129.299,129.105,0.06800000000001205,12843.683409700965,873.3704718598204,-1207.3062405122964,-1.3823529411766902,4,128.43683409700967,154.12420091641158,51.37473363880386,1,stop
USDJPY,bullish,2022-06-01 23:55:00+00:00,2022-06-02 00:00:00+00:00,130.116,130.12400000000002,130.056,130.188,0.060000000000002274,14354.956824244413,861.2974094546975,-1234.5262868853329,-1.4333333333336427,2,143.54956824244414,172.25948189093296,57.41982729697765,1,stop
USDJPY,bullish,2022-06-02 15:00:00+00:00,2022-06-02 15:00:00+00:00,129.739,129.747,129.502,129.764,0.23699999999999477,3582.0765678728394,848.9521465858442,279.4019722939576,0.3291139240504943,1,35.82076567872839,42.98491881447407,14.328306271491359,1,target
USDJPY,bullish,2022-06-02 17:40:00+00:00,2022-06-03 00:05:00+00:00,129.848,129.85600000000002,129.689,130.039,0.15900000000002024,5356.894127727518,851.7461663087838,798.1772250312803,0.9371069182387336,78,53.56894127727518,64.28272953273022,21.42757651091007,2,partial_1|target
USDJPY,bullish,2022-06-03 02:40:00+00:00,2022-06-03 07:05:00+00:00,129.81,129.818,129.678,130.039,0.132000000000005,6513.090443629272,859.7279385590965,1006.2724735405626,1.170454545454315,54,65.13090443629272,78.15708532355127,26.052361774517088,2,partial_1|target
USDJPY,bullish,2022-06-05 22:10:00+00:00,2022-06-05 22:25:00+00:00,130.851,130.859,130.807,130.918,0.04400000000001114,19767.96962032459,869.7906632945022,583.155103799371,0.6704545454541406,4,197.67969620324592,237.2156354438951,79.07187848129837,2,partial_1|target
USDJPY,bearish,2022-06-06 07:40:00+00:00,2022-06-06 07:40:00+00:00,130.659,130.65099999999998,130.744,130.429,0.08500000000000796,10301.437815675457,875.6222143324959,-1143.459597540259,-1.3058823529413777,1,103.01437815675457,123.61725378810549,41.20575126270183,1,stop
USDJPY,bullish,2022-06-07 12:35:00+00:00,2022-06-07 13:15:00+00:00,132.692,132.70000000000002,132.538,132.826,0.15399999999999636,5611.607911409829,864.1876183570932,606.053654432074,0.7012987012985009,9,56.11607911409829,67.33929493691795,22.44643164563932,1,target
USDJPY,bullish,2022-06-07 21:00:00+00:00,2022-06-07 22:20:00+00:00,132.535,132.543,132.47,132.669,0.07200000000000273,12086.779929185848,870.2481549014141,966.9423943347027,1.1111111111108791,17,120.86779929185849,145.04135915023022,48.347119716743386,3,partial_1|partial_2|target
USDJPY,bearish,2022-06-08 17:55:00+00:00,2022-06-08 18:40:00+00:00,134.099,134.09099999999998,134.157,133.727,0.058000000000021146,15170.992738697247,879.9175788447611,-1274.3633900511863,-1.4482758620691394,10,151.70992738697248,182.05191286436695,60.68397095478899,1,stop
USDJPY,bearish,2022-06-09 14:20:00+00:00,2022-06-09 14:25:00+00:00,133.957,133.94899999999998,134.034,133.287,0.07699999999999818,11261.999284990516,867.1739449442492,-1159.9859263542226,-1.3376623376625993,2,112.61999284990516,135.1439914198862,45.047997139962064,1,stop
USDJPY,bullish,2022-06-10 07:20:00+00:00,2022-06-10 07:20:00+00:00,133.784,133.792,133.625,134.211,0.15899999999999181,5380.9690923317685,855.5740856807072,-995.4792820814383,-1.1635220125787478,1,53.80969092331769,64.57162910798122,21.523876369327073,1,stop
USDJPY,bearish,2022-06-14 03:20:00+00:00,2022-06-14 03:20:00+00:00,134.258,134.25,134.369,133.869,0.11099999999999,7618.191827567288,845.6192928598928,-1043.6922803767911,-1.2342342342344315,1,76.18191827567288,91.41830193080746,30.472767310269152,1,stop
USDJPY,bearish,2022-06-16 04:55:00+00:00,2022-06-16 06:00:00+00:00,134.402,134.39399999999998,134.682,134.242,0.28000000000000114,2982.7941787718623,835.1823700561248,399.69441995536107,0.47857142857134466,14,29.827941787718625,35.79353014526235,11.93117671508745,1,target
USDJPY,bearish,2022-06-16 19:55:00+00:00,2022-06-16 21:55:00+00:00,132.044,132.036,132.29,131.541,0.2459999999999809,3411.298025429852,839.1793142556784,-927.8730629169212,-1.1056910569106568,25,34.11298025429852,40.93557630515822,13.645192101719408,1,stop
USDJPY,bearish,2022-06-17 08:25:00+00:00,2022-06-17 09:15:00+00:00,134.338,134.32999999999998,134.609,133.784,0.271000000000015,3062.3637772194215,829.9005836265092,-909.522041834274,-1.095940959409661,11,30.623637772194215,36.748365326633056,12.249455108877687,1,stop
USDJPY,bullish,2022-06-20 16:55:00+00:00,2022-06-20 22:00:00+00:00,135.053,135.061,134.865,135.147,0.18799999999998818,4365.985974511798,820.8053632081665,296.88704626669113,0.3617021276594618,62,43.659859745117984,52.39183169414158,17.463943898047194,1,target
USDJPY,bearish,2022-06-20 23:35:00+00:00,2022-06-21 00:00:00+00:00,135.115,135.107,135.203,134.949,0.08799999999999386,9361.070837169214,823.7742336708334,945.4681545538639,1.1477272727270775,6,93.61070837169214,112.33285004603057,37.44428334867686,2,partial_1|target
USDJPY,bearish,2022-06-21 14:50:00+00:00,2022-06-21 16:25:00+00:00,136.19,136.182,136.341,135.693,0.15100000000001046,5518.072286200757,833.228915216372,-976.6987946576995,-1.1721854304636936,20,55.18072286200757,66.21686743440908,22.07228914480303,1,stop
USDJPY,bearish,2022-06-21 23:10:00+00:00,2022-06-21 23:10:00+00:00,136.58,136.572,136.71,136.478,0.12999999999999545,6334.322517460183,823.461927269795,519.414446431637,0.6307692307691338,1,63.343225174601834,76.0118702095222,25.337290069840734,1,target
USDJPY,bullish,2022-06-22 05:00:00+00:00,2022-06-22 05:15:00+00:00,136.192,136.20000000000002,136.04,136.262,0.15200000000001523,5451.684682460713,828.6560717341114,239.8741260281276,0.2894736842103238,4,54.51684682460713,65.42021618952856,21.806738729842852,1,target
USDJPY,bearish,2022-06-22 19:55:00+00:00,2022-06-22 21:15:00+00:00,136.194,136.18599999999998,136.293,136.004,0.09900000000001796,8394.493060547897,831.0548129943926,1014.8942110202386,1.221212121211897,17,83.94493060547897,100.73391672657476,33.57797224219159,3,partial_1|partial_2|target
USDJPY,bullish,2022-06-23 07:30:00+00:00,2022-06-23 07:30:00+00:00,135.47,135.478,135.253,135.545,0.21700000000001296,3876.515000481773,841.203755104595,726.846562590297,0.8640552995390768,1,38.76515000481773,46.518180005781275,15.506060001927091,2,partial_1|target
USDJPY,bullish,2022-06-23 12:15:00+00:00,2022-06-23 12:20:00+00:00,135.361,135.369,135.26,135.669,0.10099999999999909,8400.715056737678,848.4722207304978,-1066.8908122058417,-1.2574257425744533,2,84.00715056737678,100.80858068085213,33.60286022695071,1,stop
