symbol,direction,entry_time,exit_time,entry_raw,entry_fill,stop_initial,target,r_dist,qty,risk_amount,net_pnl,realized_r,bars_in_trade,commission,spread_cost,slippage_cost,n_legs,exit_reasons
GBPUSD,bearish,2022-05-13 04:25:00+00:00,2022-05-13 06:45:00+00:00,1.22161,1.2215150000000001,1.22269,1.22001,0.0010799999999999699,925925.9259259518,1000.0,259.25925925933365,0.25925925925933363,29,64.81481481481661,138.88888888889275,37.037037037038075,2,partial_1|stop
GBPUSD,bearish,2022-05-13 18:50:00+00:00,2022-05-13 20:45:00+00:00,1.2238,1.223705,1.22491,1.22175,0.0011099999999999444,903236.5699032824,1002.5925925925933,-1237.434100767368,-1.2342342342341674,24,63.22655989322977,135.48548548549235,36.1294627961313,1,stop
GBPUSD,bullish,2022-05-15 22:35:00+00:00,2022-05-15 23:40:00+00:00,1.22553,1.225625,1.22365,1.22613,0.0018800000000001038,526711.8359493962,990.2182515849196,179.082024222806,0.18085106382978866,14,36.86982851645774,79.00677539240942,21.06847343797585,1,target
GBPUSD,bearish,2022-05-16 12:20:00+00:00,2022-05-16 14:10:00+00:00,1.22536,1.225265,1.22709,1.22289,0.0017300000000000093,573415.6484549956,992.0090718271477,-1141.0971404253964,-1.150289017340989,23,40.139095391849686,86.01234726824933,22.936625938199825,1,stop
GBPUSD,bullish,2022-05-17 15:20:00+00:00,2022-05-17 18:10:00+00:00,1.24608,1.246175,1.24481,1.24954,0.0012700000000001044,772124.4885219001,980.5981004228938,1074.0251635341353,1.0952755905512668,35,54.048714196533,115.81867327828502,30.884979540876007,3,partial_1|partial_2|stop
GBPUSD,bearish,2022-05-18 00:00:00+00:00,2022-05-18 00:00:00+00:00,1.24934,1.249245,1.24961,1.24799,0.0002700000000002145,3671623.5261386945,991.3383520582352,-1945.9604688539744,-1.9629629629618737,1,257.0136468297086,550.7435289208041,146.8649410455478,1,stop
GBPUSD,bearish,2022-05-18 14:35:00+00:00,2022-05-18 15:30:00+00:00,1.24156,1.241465,1.2425,1.23736,0.0009399999999999409,1033913.561031656,971.8787473696955,994.6248457124642,1.0234042553192249,12,72.37394927221591,155.08703415474838,41.35654244126624,3,partial_1|partial_2|stop
GBPUSD,bearish,2022-05-20 07:30:00+00:00,2022-05-20 07:35:00+00:00,1.24823,1.248135,1.24971,1.24475,0.0014800000000001479,663395.2674504878,981.8249958268201,291.8939176782952,0.29729729729734966,2,46.437668721534145,99.50929011757316,26.535810698019514,2,partial_1|stop
GBPUSD,bullish,2022-05-20 09:30:00+00:00,2022-05-20 11:05:00+00:00,1.24709,1.247185,1.24616,1.24963,0.0009300000000000974,1058864.4462403227,984.7439350036033,217.06721147941045,0.22043010752700515,20,74.12051123682258,158.8296669360484,42.35457784961291,2,partial_1|stop
GBPUSD,bullish,2022-05-20 14:05:00+00:00,2022-05-20 14:25:00+00:00,1.24755,1.247645,1.24606,1.24858,0.0014899999999999913,662358.7967237604,986.9146071183973,510.01627347741083,0.5167785234900527,5,46.36511577066322,99.35381950856406,26.49435186895042,1,target
GBPUSD,bearish,2022-05-23 08:55:00+00:00,2022-05-23 08:55:00+00:00,1.257,1.256905,1.25734,1.25408,0.00034000000000000696,2917690.4995680912,992.0147698531713,-1750.6142997406196,-1.764705882352668,1,204.23833496976636,437.65357493521367,116.70761998272366,1,stop
GBPUSD,bearish,2022-05-23 12:20:00+00:00,2022-05-23 12:30:00+00:00,1.25749,1.257395,1.26014,1.25672,0.002650000000000041,367739.1044738679,974.5086268557651,187.54694328168182,0.19245283018868567,3,25.741737313170752,55.16086567108018,14.709564178954718,1,target
GBPUSD,bullish,2022-05-23 19:15:00+00:00,2022-05-23 19:30:00+00:00,1.25693,1.257025,1.25575,1.25787,0.001180000000000181,827444.1493969766,976.3840962885821,562.6620215899677,0.5762711864406138,4,57.92109045778835,124.11662240954648,33.097765975879064,1,target
