symbol,direction,entry_time,exit_time,entry_raw,entry_fill,stop_initial,target,r_dist,qty,risk_amount,net_pnl,realized_r,bars_in_trade,commission,spread_cost,slippage_cost,n_legs,exit_reasons
EURUSD,bullish,2022-05-15 21:00:00+00:00,2022-05-15 21:15:00+00:00,1.03952,1.0396,1.03933,1.04159,0.0007299999999998974,1369863.0136988226,999.9999999999999,-575.3424657536048,-0.5753424657536048,4,95.89041095891757,164.3835616438587,54.79452054795291,1,stop
EURUSD,bullish,2022-05-16 01:40:00+00:00,2022-05-16 02:00:00+00:00,1.04031,1.0403900000000001,1.03969,1.04138,0.0006200000000000649,1603623.5086167094,994.246575342464,-1363.0799823245638,-1.3709677419357031,5,112.25364560316964,192.43482103400513,64.14494034466838,1,stop
EURUSD,bullish,2022-05-16 06:10:00+00:00,2022-05-16 06:40:00+00:00,1.03978,1.03986,1.03936,1.0417,0.0004199999999998649,2334799.4655226995,980.6157755192185,737.7966311043895,0.7523809523803953,7,163.43596258658894,280.175935862724,93.39197862090799,3,partial_1|partial_2|stop
EURUSD,bearish,2022-05-16 23:25:00+00:00,2022-05-17 00:00:00+00:00,1.04369,1.04361,1.04432,1.04214,0.0006299999999999084,1568244.0346514378,987.9937418302621,-1348.689869800344,-1.3650793650796724,8,109.77708242560064,188.18928415817254,62.72976138605752,1,stop
EURUSD,bullish,2022-05-17 18:10:00+00:00,2022-05-17 18:15:00+00:00,1.05334,1.05342,1.05247,1.05494,0.0008699999999999264,1120122.8081980932,974.5068431322586,498.45464964795116,0.511494252873401,2,78.40859657386652,134.41473698377118,44.80491232792373,2,partial_1|stop
EURUSD,bullish,2022-05-18 06:20:00+00:00,2022-05-18 06:30:00+00:00,1.05307,1.05315,1.0524,1.05407,0.0006699999999999484,1461927.4472071845,979.4913896287383,-1315.7347024866247,-1.3432835820898175,3,102.33492130450291,175.43129366486215,58.47709788828738,1,stop
EURUSD,bearish,2022-05-18 12:05:00+00:00,2022-05-18 13:40:00+00:00,1.05178,1.0516999999999999,1.05294,1.05058,0.0011600000000000499,833046.5884515779,966.3340426038719,-1157.934757947868,-1.198275862069095,20,58.31326119161045,99.96559061418935,33.32186353806312,1,stop
EURUSD,bearish,2022-05-18 14:55:00+00:00,2022-05-18 14:55:00+00:00,1.05133,1.05125,1.05427,1.05104,0.0029399999999999427,324746.49490626255,954.7546950243933,103.91887836996844,0.10884353741493084,1,22.732254643438377,38.969579388751505,12.989859796250503,1,target
EURUSD,bearish,2022-05-19 05:00:00+00:00,2022-05-19 06:00:00+00:00,1.04998,1.0498999999999998,1.05068,1.04833,0.000700000000000145,1365419.8340112786,955.7938838080929,928.4854871277083,0.971428571428411,13,95.5793883807895,163.85038008135345,54.61679336045115,3,partial_1|partial_2|stop
EURUSD,bullish,2022-05-19 22:20:00+00:00,2022-05-19 22:35:00+00:00,1.05828,1.0583600000000002,1.05808,1.06017,0.00020000000000020002,4825393.693392024,965.0787386793701,-579.0472432080878,-0.6000000000004826,4,337.7775585374417,579.0472432070429,193.015747735681,2,partial_1|stop
EURUSD,bullish,2022-05-20 11:05:00+00:00,2022-05-20 11:15:00+00:00,1.05756,1.0576400000000001,1.05539,1.05828,0.0021700000000000053,442068.3254595792,959.2882662472891,216.6134794751469,0.2258064516128538,3,30.94478278217054,53.0481990551495,17.682733018383168,1,target
EURUSD,bullish,2022-05-20 14:35:00+00:00,2022-05-20 14:40:00+00:00,1.05597,1.0560500000000002,1.05549,1.058,0.00048000000000003595,2003030.0021707679,961.4544010420406,20.03030002142313,0.020833333333035817,2,140.21210015195373,240.36360026049215,80.12120008683073,2,partial_1|stop
EURUSD,bullish,2022-05-20 16:00:00+00:00,2022-05-20 18:05:00+00:00,1.05558,1.05566,1.05392,1.0571,0.0016599999999999948,579310.0626760588,961.6547040422547,-1094.896018457841,-1.1385542168675666,26,40.551704387324115,69.51720752112706,23.172402507042356,1,stop
EURUSD,bearish,2022-05-23 03:35:00+00:00,2022-05-23 05:40:00+00:00,1.05899,1.05891,1.05949,1.05794,0.0004999999999999449,1901411.487715562,950.7057438576763,-1388.0303860325598,-1.4600000000003706,26,133.09880414008933,228.16937852586747,76.0564595086225,1,stop
EURUSD,bearish,2022-05-24 13:45:00+00:00,2022-05-24 13:45:00+00:00,1.07195,1.0718699999999999,1.07204,1.07042,9.000000000014552e-05,10409171.555509288,936.8254399973506,-3330.9348977661525,-3.5555555555532017,1,728.6420088856501,1249.1005866611147,416.36686222037156,1,stop
EURUSD,bullish,2022-05-26 08:20:00+00:00,2022-05-26 08:45:00+00:00,1.06786,1.0679400000000001,1.06618,1.06837,0.0016800000000001258,537807.1970354889,903.516091019689,150.58601516985647,0.16666666666656516,6,37.64650379248422,64.53686364425867,21.512287881419557,1,target
EURUSD,bearish,2022-05-26 16:50:00+00:00,2022-05-26 17:35:00+00:00,1.07127,1.0711899999999999,1.07226,1.06923,0.0009900000000000464,914163.5870417629,905.0219511713876,242.25335056594213,0.26767676767661697,10,63.9914510929234,109.69963044501155,36.56654348167052,2,partial_1|stop
EURUSD,bearish,2022-05-29 23:55:00+00:00,2022-05-30 01:05:00+00:00,1.07306,1.0729799999999998,1.07362,1.07269,0.000560000000000116,1620436.5797801057,907.4444846770472,226.86112116892548,0.24999999999962938,15,113.43056058460739,194.4523895736127,64.81746319120424,1,target
EURUSD,bearish,2022-05-30 03:50:00+00:00,2022-05-30 04:35:00+00:00,1.07458,1.0745,1.07561,1.07267,0.0010299999999998644,883216.5979503457,909.7130958887362,-1112.852913417457,-1.2233009708739713,10,61.8251618565242,105.98599175404149,35.32866391801383,1,stop
EURUSD,bearish,2022-05-30 07:30:00+00:00,2022-05-30 07:55:00+00:00,1.07531,1.07523,1.07611,1.07422,0.0007999999999999119,1123230.708443326,898.5845667545618,803.1099565367687,0.8937499999998654,6,78.62614959103281,134.7876850131991,44.92922833773304,2,partial_1|target
EURUSD,bullish,2022-05-30 12:15:00+00:00,2022-05-30 12:15:00+00:00,1.07591,1.07599,1.07396,1.07598,0.0019499999999998963,464931.1109333218,906.6156663199293,79.03828885867307,0.08717948717950104,1,32.545177765332525,55.79173331199862,18.597244437332876,1,target
EURUSD,bullish,2022-05-31 05:45:00+00:00,2022-05-31 06:15:00+00:00,1.07507,1.07515,1.07433,1.07535,0.0007399999999999629,1226224.3908223803,907.4060492085159,-1189.4376590978598,-1.3108108108110428,7,85.83570735756662,147.14692689868565,49.048975632895214,1,stop
EURUSD,bearish,2022-05-31 16:35:00+00:00,2022-05-31 16:40:00+00:00,1.07328,1.0732,1.07379,1.06889,0.0005100000000000104,1755905.240426508,895.5116726175374,131.69289303170666,0.14705882352909447,2,122.91336682985555,210.70862885118098,70.23620961706033,2,partial_1|stop
EURUSD,bullish,2022-06-01 06:30:00+00:00,2022-06-01 06:55:00+00:00,1.0713,1.07138,1.07048,1.07187,0.0008199999999998209,1093693.4165220128,896.8286015478545,508.5674386825622,0.5670731707316375,6,76.55853915654089,131.24320998264153,43.74773666088051,2,partial_1|target
EURUSD,bearish,2022-06-01 21:25:00+00:00,2022-06-02 02:45:00+00:00,1.06514,1.06506,1.06608,1.06448,0.0009399999999999409,959483.2722709966,901.9142759346801,412.5778070762626,0.4574468085103722,65,67.16382905896975,115.13799267251959,38.37933089083987,1,target
EURUSD,bullish,2022-06-03 09:00:00+00:00,2022-06-03 09:00:00+00:00,1.07487,1.07495,1.07446,1.0754,0.00041000000000002146,2209853.790257062,906.0400540054428,596.6605233689314,0.6585365853652946,1,154.6897653179943,265.1824548308474,88.39415161028248,2,partial_1|target
EURUSD,bullish,2022-06-06 20:30:00+00:00,2022-06-07 00:30:00+00:00,1.06943,1.0695100000000002,1.06847,1.06998,0.0009600000000000719,950006.936707358,912.006659239132,-1130.5082546819765,-1.2395833333334823,49,66.50048556951505,114.00083240488296,38.00027746829432,1,stop
EURUSD,bullish,2022-06-07 03:40:00+00:00,2022-06-07 04:20:00+00:00,1.06806,1.06814,1.06702,1.06848,0.0010399999999999299,866059.208358051,900.7015766923123,164.55124958796645,0.1826923076922498,9,60.62414458506357,103.92710500296613,34.64236833432204,1,target
EURUSD,bearish,2022-06-07 06:25:00+00:00,2022-06-07 06:25:00+00:00,1.06753,1.06745,1.07003,1.06732,0.0024999999999999467,360938.8356752845,902.3470891881921,46.92204863777903,0.05199999999999229,1,25.265718497269912,43.31266028103414,14.43755342701138,1,target
EURUSD,bearish,2022-06-07 18:05:00+00:00,2022-06-07 18:30:00+00:00,1.06992,1.06984,1.07087,1.06902,0.0009500000000000064,950332.9575521721,902.8163096745697,-1121.3928899117213,-1.2421052631580616,6,66.52330702865204,114.03995490626066,38.01331830208689,1,stop
EURUSD,bearish,2022-06-08 09:25:00+00:00,2022-06-08 09:30:00+00:00,1.06923,1.0691499999999998,1.06952,1.06776,0.0002900000000001235,3074490.9681899063,891.6023807754525,-445.80119038836426,-0.5000000000007155,2,215.21436777329342,368.9389161827888,122.97963872759627,2,partial_1|stop
EURUSD,bullish,2022-06-09 22:20:00+00:00,2022-06-10 02:10:00+00:00,1.0618,1.0618800000000002,1.06108,1.06269,0.0007200000000000539,1232144.9567659756,887.1443688715689,708.4833501401707,0.7986111111107523,47,86.25014697361829,147.85739481191706,49.28579827063903,2,partial_1|target
EURUSD,bullish,2022-06-13 04:10:00+00:00,2022-06-13 06:00:00+00:00,1.0485,1.04858,1.04751,1.04955,0.0009900000000000464,903261.8205787159,894.2292023729706,239.36438245323612,0.26767676767661697,23,63.22832744051011,108.39141846944591,36.13047282314864,2,partial_1|stop
EURUSD,bullish,2022-06-13 22:05:00+00:00,2022-06-14 00:00:00+00:00,1.04073,1.04081,1.03992,1.04497,0.0008099999999999774,1106941.785429047,896.622846197503,193.71481244989354,0.21604938271584387,24,77.48592498003327,132.83301425148565,44.27767141716188,2,partial_1|stop
EURUSD,bearish,2022-06-14 05:35:00+00:00,2022-06-14 05:55:00+00:00,1.04248,1.0424,1.04364,1.0415,0.0011599999999998278,774620.6847604614,898.5599943220019,-1076.722751817032,-1.198275862069133,5,54.22344793323229,92.95448217125538,30.98482739041846,1,stop
EURUSD,bearish,2022-06-14 11:30:00+00:00,2022-06-14 11:35:00+00:00,1.0448,1.0447199999999999,1.04509,1.04178,0.0002900000000001235,3061354.368287771,887.7927668038317,-15.306771841834617,-0.01724137931078327,2,214.29480578014395,367.3625241945325,122.45417473151085,2,partial_1|stop
EURUSD,bullish,2022-06-14 16:20:00+00:00,2022-06-14 17:40:00+00:00,1.04136,1.0414400000000001,1.0406,1.04453,0.0007600000000000939,1167946.9724806626,887.6396990854133,885.303805140298,0.9973684210524584,17,81.75628807364637,140.15363669767953,46.717878899226505,3,partial_1|partial_2|stop
EURUSD,bearish,2022-06-15 08:15:00+00:00,2022-06-15 08:35:00+00:00,1.04889,1.04881,1.04953,1.04242,0.0006399999999999739,1400769.9017763326,896.4927371368163,843.2634808690807,0.9406249999997355,5,98.05389312434328,168.09238821315995,56.0307960710533,3,partial_1|partial_2|stop
EURUSD,bearish,2022-06-16 10:55:00+00:00,2022-06-16 11:25:00+00:00,1.04081,1.04073,1.04251,1.03838,0.0017000000000000348,532309.0423208756,904.925371945507,-1027.3564516793936,-1.1352941176471503,7,37.261632962461285,63.87708507850507,21.292361692835023,1,stop
EURUSD,bearish,2022-06-17 10:30:00+00:00,2022-06-17 11:55:00+00:00,1.05208,1.0519999999999998,1.05365,1.04999,0.0015700000000000713,569841.915559664,894.6518074287131,1091.2472682967016,1.2197452229298194,18,39.88893408917648,68.38102986715968,22.793676622386563,3,partial_1|partial_2|target
EURUSD,bearish,2022-06-20 07:25:00+00:00,2022-06-20 07:50:00+00:00,1.05248,1.0524,1.05308,1.05182,0.0005999999999999339,1509273.8001862997,905.5642801116801,848.2118757043809,0.936666666666417,6,105.64916601304097,181.11285602235594,60.370952007452,3,partial_1|partial_2|target
EURUSD,bearish,2022-06-21 10:25:00+00:00,2022-06-21 10:25:00+00:00,1.0559,1.05582,1.05829,1.05536,0.002389999999999892,382446.19199529925,914.0463988687239,225.64325327718177,0.24686192468615462,1,26.771233439670944,45.89354303943591,15.297847679811971,1,target
