symbol,window,train_start,test_start,test_end,best_params,train_score,test_trades,test_win_rate,test_expectancy_r,test_profit_factor,test_net_profit,test_max_drawdown,test_sharpe
EURUSD,0,2022-05-12,2023-05-12,2023-08-12,"{""risk.min_r_cost_multiple"": 4}",0.1575510218499609,23,0.6521739130434783,-0.08796111106992187,0.6921827431521185,-2058.8179163268505,3664.9839875763573,-1.1018081043814119
EURUSD,1,2022-08-12,2023-08-12,2023-11-12,"{""risk.min_r_cost_multiple"": 4}",0.1392143527281795,21,0.6190476190476191,-0.19987332692895543,0.5489043244758607,-4181.078097023477,5139.142150374828,-1.9492861124546765
EURUSD,2,2022-11-12,2023-11-12,2024-02-12,"{""risk.min_r_cost_multiple"": 4}",0.16266207005873876,25,0.72,0.06212828091536364,1.1991072345027793,1489.419777138697,3245.349925849514,0.7015484865270144
EURUSD,3,2023-02-12,2024-02-12,2024-05-12,"{""risk.min_r_cost_multiple"": 2}",0.03555247698425016,29,0.6206896551724138,-0.03496568266215886,0.9053234722493348,-1125.7262003298965,4496.4793444983225,-0.39586791789338227
EURUSD,4,2023-05-12,2024-05-12,2024-08-12,"{""risk.min_r_cost_multiple"": 8}",0.0025323911183153035,4,0.5,-0.48599831231260315,0.12226315160826458,-1937.524177182815,2067.0578559392306,-2.170414334436269
EURUSD,5,2023-08-12,2024-08-12,2024-11-12,"{""risk.min_r_cost_multiple"": 2}",-0.06525404116259634,29,0.4482758620689655,-0.14315468454577188,0.6629077918459486,-4194.910563179423,5654.967064429118,-1.4360575363614323
EURUSD,6,2023-11-12,2024-11-12,2025-02-12,"{""risk.min_r_cost_multiple"": 8}",-0.0066326384122642095,8,0.5,-0.46301338311330886,0.1455179718932755,-3660.076976674318,3772.2221313332266,-3.1035446573786194
EURUSD,7,2024-02-12,2025-02-12,2025-05-12,"{""risk.min_r_cost_multiple"": 2}",-0.16701733097174074,53,0.6792452830188679,0.018508389008891134,1.0361448270432834,746.3113186577684,7262.87276801432,0.2521068186217003
EURUSD,8,2024-05-12,2025-05-12,2025-08-12,"{""risk.min_r_cost_multiple"": 8}",0.13553898296655872,9,0.6666666666666666,-0.0016549044372955951,0.9848666544948362,-34.233864509049454,2476.152619901244,-0.018835960553839598
EURUSD,9,2024-08-12,2025-08-12,2025-11-12,"{""risk.min_r_cost_multiple"": 8}",0.16606103649050893,3,0.3333333333333333,-0.33148473148481356,0.11421078921068166,-995.9143559146032,1294.594594594586,-1.5669965370950067
EURUSD,10,2024-11-12,2025-11-12,2026-02-12,"{""risk.min_r_cost_multiple"": 8}",0.11198576140809345,6,0.8333333333333334,0.2003747891230178,2.079402802997662,1195.4133846283366,1107.4766355140891,1.2639772665861393
EURUSD,11,2025-02-12,2026-02-12,2026-05-12,"{""risk.min_r_cost_multiple"": 8}",0.24353261583016428,9,0.7777777777777778,0.06946992358780779,1.275550726270131,603.886530531905,2079.3472792850516,0.6043066085747527
GBPUSD,0,2022-05-12,2023-05-12,2023-08-12,"{""risk.min_r_cost_multiple"": 4}",0.11166084856987012,17,0.5882352941176471,-0.07782513725392758,0.7790963410664322,-1368.039880203156,4498.364295045671,-0.7979464988139374
GBPUSD,1,2022-08-12,2023-08-12,2023-11-12,"{""risk.min_r_cost_multiple"": 8}",0.14418944697622468,6,0.8333333333333334,0.03066566405336303,1.1532759894153455,172.7460427138285,1372.660010589825,0.20107494816381935
GBPUSD,2,2022-11-12,2023-11-12,2024-02-12,"{""risk.min_r_cost_multiple"": 8}",0.14024631954559408,8,0.625,6.744124216522679e-05,0.9913779178842471,-19.438283464842243,1122.0657276994898,0.00046626126830766237
GBPUSD,3,2023-02-12,2024-02-12,2024-05-12,"{""risk.min_r_cost_multiple"": 8}",0.05548311338026357,3,0.6666666666666666,-0.26934433054952894,0.25711632842448673,-811.0711996748578,1091.7876253151771,-1.306385769153156
GBPUSD,4,2023-05-12,2024-05-12,2024-08-12,"{""risk.min_r_cost_multiple"": 2}",0.04791970976811916,37,0.5945945945945946,-0.07923606598755965,0.7308228359917349,-2988.296121094303,6262.460570131501,-1.1487420552487329
GBPUSD,5,2023-08-12,2024-08-12,2024-11-12,"{""risk.min_r_cost_multiple"": 6}",0.10056713186504937,15,0.8,0.10819465978552126,1.466402685120281,1599.9914806804882,2653.8277077895036,1.0910401214900496
GBPUSD,6,2023-11-12,2024-11-12,2025-02-12,"{""risk.min_r_cost_multiple"": 6}",0.1012309798571008,12,0.8333333333333334,0.10652963199738825,1.5531261561707697,1264.012226732375,1154.72762103664,1.1632825819321502
GBPUSD,7,2024-02-12,2025-02-12,2025-05-12,"{""risk.min_r_cost_multiple"": 8}",0.08356167910651326,8,0.75,0.17545336634497882,2.2938385161495174,1402.5250573049125,2011.473889074623,1.414267839779434
GBPUSD,8,2024-05-12,2025-05-12,2025-08-12,"{""risk.min_r_cost_multiple"": 8}",0.18650242099935174,9,0.7777777777777778,0.21251324774272712,2.6413317716955036,1916.7181615658774,1125.042049018477,2.0436405169135345
GBPUSD,9,2024-08-12,2025-08-12,2025-11-12,"{""risk.min_r_cost_multiple"": 8}",0.23429864342458182,6,0.8333333333333334,-0.12142397548352224,0.3473020821812702,-732.3571279823955,1490.3459424975736,-1.1403751432994407
GBPUSD,10,2024-11-12,2025-11-12,2026-02-12,"{""risk.min_r_cost_multiple"": 6}",0.18765940062854627,12,0.6666666666666666,0.06274840304217998,1.3182170311613168,735.283655756808,1323.798529641048,0.666010179206691
GBPUSD,11,2025-02-12,2026-02-12,2026-05-12,"{""risk.min_r_cost_multiple"": 6}",0.17410699813802813,16,0.625,0.011400720752679123,1.0292255241648716,141.2705047015188,3711.4901208653755,0.11316217304670934
USDJPY,0,2022-05-12,2023-05-12,2023-08-12,"{""risk.min_r_cost_multiple"": 8}",0.09529502310097596,11,0.8181818181818182,0.2594573251685804,3.5112196374753872,2870.0060597037227,1795.5411486849189,2.2321432517485316
USDJPY,1,2022-08-12,2023-08-12,2023-11-12,"{""risk.min_r_cost_multiple"": 8}",0.11489915383121954,2,1.0,0.2038028343336978,inf,407.89807537573506,-0.0,2.255399290534613
USDJPY,2,2022-11-12,2023-11-12,2024-02-12,"{""risk.min_r_cost_multiple"": 6}",0.08577448368291433,33,0.696969696969697,-0.018086371237440207,0.9375727462386351,-693.554944412157,7360.035762398329,-0.2535261624816083
USDJPY,3,2023-02-12,2024-02-12,2024-05-12,"{""risk.min_r_cost_multiple"": 4}",0.10996538894465734,14,0.7142857142857143,0.16970048116634753,2.7019445135599325,2387.075674026797,1400.7586279575044,2.68949011442044
USDJPY,4,2023-05-12,2024-05-12,2024-08-12,"{""risk.min_r_cost_multiple"": 8}",0.11846110205799426,21,0.7142857142857143,-0.006040174014126268,0.9723981206907176,-180.28221992010367,1939.8022659153357,-0.07120031948236236
USDJPY,5,2023-08-12,2024-08-12,2024-11-12,"{""risk.min_r_cost_multiple"": 4}",0.11122817609251073,47,0.7446808510638298,0.25252318838590876,1.9260287195758166,12377.868599222653,4898.767213399187,3.6101968674849654
USDJPY,6,2023-11-12,2024-11-12,2025-02-12,"{""risk.min_r_cost_multiple"": 4}",0.14462138647350542,45,0.6444444444444445,0.14796715061836171,1.3665335656159514,6635.113783533641,6127.799958727774,1.5670960738302537
USDJPY,7,2024-02-12,2025-02-12,2025-05-12,"{""risk.min_r_cost_multiple"": 4}",0.16354160126610615,45,0.7333333333333333,0.09772483104299641,1.3374116764962356,4351.700438707849,3638.956278112746,1.4995228653779824
USDJPY,8,2024-05-12,2025-05-12,2025-08-12,"{""risk.min_r_cost_multiple"": 8}",0.142977819466417,18,0.7222222222222222,0.005016311958882673,1.0074998371641404,41.838547169216326,2211.271608461131,0.05152044774334958
USDJPY,9,2024-08-12,2025-08-12,2025-11-12,"{""risk.min_r_cost_multiple"": 8}",0.14992481654121043,17,0.6470588235294118,-0.16098012907310916,0.5789816727845631,-2746.113730569603,4915.575047826787,-1.7828149091184524
